,Emotion,Dialogue_ID
2138,4,392
2139,0,392
2140,4,392
2141,4,392
2142,4,392
2143,3,393
2144,4,393
2145,4,393
2146,4,394
2147,6,394
2148,0,394
2149,4,394
2150,4,394
2151,4,395
2152,4,395
2153,3,395
2154,1,395
2155,4,395
2156,6,395
2157,3,395
2158,4,396
2159,4,396
2160,3,397
2161,6,397
2162,3,397
2163,6,397
2164,3,397
2165,4,397
2166,4,397
2167,4,398
2168,4,398
2169,4,399
2170,4,399
2171,3,399
2172,4,399
2173,6,399
2174,4,399
2175,3,399
2176,5,400
2177,3,400
2178,3,400
2179,3,400
2180,6,400
2181,4,400
2182,3,401
2183,3,401
2184,3,401
2185,4,401
2186,4,401
2187,3,402
2188,3,402
2189,3,402
2190,4,402
2191,6,402
2192,4,402
2193,4,402
2194,6,403
2195,6,403
2196,4,403
2197,4,404
2198,6,404
2199,4,405
2200,0,405
2201,6,405
2202,0,405
2203,0,405
2204,0,405
2205,3,405
2206,3,405
2207,3,405
2208,4,406
2209,4,406
2210,3,406
2211,2,406
2212,5,406
2213,2,406
2214,6,406
2215,6,406
2216,3,406
2217,3,406
2218,3,407
2219,4,407
2220,4,407
2221,4,407
2222,4,407
2223,4,408
2224,6,408
2225,6,408
2226,4,408
2227,4,408
2228,4,408
2229,0,408
2230,6,409
2231,4,409
2232,6,409
2233,3,409
2234,6,409
2235,4,409
2236,4,409
2237,3,410
2238,3,411
2239,3,411
2240,3,411
2241,3,412
2242,4,412
2243,3,413
2244,4,413
2245,4,413
2246,6,413
2247,4,413
2248,4,413
2249,4,413
2250,5,413
2251,4,414
2252,4,414
2253,4,415
2254,4,415
2255,4,415
2256,6,415
2257,4,415
2258,4,415
2259,4,415
2260,4,415
2261,4,415
2262,5,415
2263,4,416
2264,4,416
2265,4,416
2266,6,416
2267,6,417
2268,3,417
2269,3,418
2270,4,418
2271,4,419
2272,3,419
2273,4,420
2274,0,420
2275,4,420
2276,4,420
2277,0,420
2278,0,420
2279,0,420
2280,0,420
2281,0,420
2282,4,420
2283,0,421
2284,4,421
2285,6,421
2286,0,421
2287,4,421
2288,0,421
2289,0,421
2290,0,421
2291,0,421
2292,0,421
2293,4,421
2294,0,422
2295,0,422
2296,0,422
2297,3,423
2298,4,423
2299,6,423
2300,4,423
2301,4,423
2302,3,423
2303,4,423
2304,3,423
2305,6,423
2306,6,424
2307,4,424
2308,4,424
2309,4,424
2310,4,424
2311,4,424
2312,0,424
2313,0,424
2314,4,424
2315,4,425
2316,4,425
2317,4,425
2318,4,425
2319,4,425
2320,4,425
2321,4,425
2322,3,425
2323,3,425
2324,4,425
2325,6,425
2326,4,425
2327,1,426
2328,4,426
2329,4,427
2330,6,427
2331,4,427
2332,1,427
2333,5,427
2334,6,427
2335,6,427
2336,1,428
2337,3,428
2338,4,428
2339,4,428
2340,3,429
2341,0,429
2342,4,429
2343,4,429
2344,3,429
2345,3,430
2346,6,430
2347,6,431
2348,3,431
2349,3,432
2350,6,432
2351,6,433
2352,5,433
2353,0,434
2354,6,434
2355,0,434
2356,0,434
2357,0,434
2358,0,434
2359,3,434
2360,3,434
2361,0,435
2362,3,435
2363,3,435
2364,3,436
2365,4,436
2366,4,437
2367,4,437
2368,3,438
2369,4,438
2370,1,438
2371,4,438
2372,4,439
2373,3,439
2374,4,439
2375,3,439
2376,3,440
2377,1,440
2378,4,441
2379,1,441
2380,3,441
2381,1,442
2382,6,442
2383,3,442
2384,6,442
2385,4,442
2386,3,443
2387,2,443
2388,6,443
2389,4,444
2390,4,444
2391,6,444
2392,1,444
2393,4,444
2394,0,444
2395,4,444
2396,6,444
2397,4,445
2398,4,445
2399,3,445
2400,6,446
2401,4,446
2402,5,446
2403,5,447
2404,6,447
2405,4,447
2406,6,447
2407,6,447
2408,4,447
2409,3,447
2410,4,447
2411,4,447
2412,5,448
2413,4,448
2414,4,448
2415,4,449
2416,4,449
2417,4,449
2418,5,449
2419,5,450
2420,4,450
2421,5,450
2422,4,450
2423,4,450
2424,4,450
2425,4,450
2426,4,450
2427,4,451
2428,5,451
2429,4,451
2430,4,451
2431,4,451
2432,4,451
2433,4,451
2434,4,451
2435,3,452
2436,4,452
2437,4,452
2438,3,452
2439,3,452
2440,4,452
2441,5,452
2442,5,452
2443,4,453
2444,4,453
2445,3,453
2446,3,453
2447,4,453
2448,4,454
2449,5,454
2450,5,455
2451,4,455
2452,5,455
2453,5,456
2454,4,456
2455,5,456
2456,5,456
2457,0,456
2458,4,457
2459,3,457
2460,5,457
2461,3,458
2462,4,458
2463,4,458
2464,4,458
2465,4,459
2466,5,459
2467,4,460
2468,4,460
2469,6,460
2470,4,460
2471,2,460
2472,3,461
2473,4,461
2474,3,461
2475,5,461
2476,3,461
2477,4,461
2478,3,461
2479,4,461
2480,3,461
2481,3,461
2482,4,462
2483,4,462
2484,3,462
2485,4,462
2486,1,462
2487,1,462
2488,1,462
2489,1,462
2490,4,463
2491,3,463
2492,3,463
2493,4,463
2494,4,463
2495,3,463
2496,4,463
2497,3,463
2498,3,463
2499,3,463
2500,4,463
2501,1,463
2502,1,463
2503,4,464
2504,4,464
2505,4,464
2506,4,464
2507,4,465
2508,4,465
2509,4,465
2510,4,465
2511,5,465
2512,4,465
2513,4,465
2514,4,465
2515,4,465
2516,4,465
2517,4,465
2518,4,465
2519,4,466
2520,4,466
2521,4,466
2522,4,467
2523,4,467
2524,3,467
2525,3,467
2526,1,468
2527,4,468
2528,3,468
2529,3,468
2530,4,468
2531,4,468
2532,3,468
2533,4,468
2534,4,468
2535,5,468
2536,4,468
2537,4,468
2538,6,469
2539,3,469
2540,4,469
2541,4,469
2542,4,469
2543,4,469
2544,4,469
2545,6,469
2546,3,469
2547,1,469
2548,3,469
2549,4,470
2550,4,470
2551,4,470
2552,1,470
2553,3,470
2554,4,470
2555,3,470
2556,3,471
2557,4,471
2558,4,472
2559,4,472
2560,6,472
2561,4,472
2562,5,472
2563,1,472
2564,3,472
2565,0,473
2566,5,473
2567,4,473
2568,6,473
2569,3,473
2570,4,473
2571,4,474
2572,3,474
2573,4,474
2574,4,474
2575,4,474
2576,4,475
2577,3,475
2578,4,476
2579,4,476
2580,4,476
2581,4,476
2582,4,476
2583,4,476
2584,0,476
2585,4,476
2586,0,476
2587,5,476
2588,4,476
2589,4,476
2590,4,476
2591,4,477
2592,4,477
2593,4,477
2594,6,478
2595,4,478
2596,4,478
2597,6,478
2598,4,478
2599,0,478
2600,0,478
2601,4,478
2602,6,478
2603,6,478
2604,4,479
2605,4,479
2606,6,479
2607,4,479
2608,6,479
2609,4,479
2610,4,479
2611,4,479
2612,4,480
2613,6,480
2614,6,481
2615,6,481
2616,6,482
2617,4,482
2618,4,482
2619,6,482
2620,3,483
2621,6,483
2622,3,484
2623,4,484
2624,4,484
2625,4,484
2626,0,484
2627,4,484
2628,4,485
2629,6,485
2630,6,486
2631,4,486
2632,0,486
2633,4,486
2634,4,486
2635,6,486
2636,0,486
2637,0,487
2638,6,487
2639,3,487
2640,3,487
2641,6,487
2642,6,488
2643,3,488
2644,4,488
2645,4,489
2646,4,490
2647,3,491
2648,4,491
2649,4,491
2650,4,491
2651,0,491
2652,3,491
2653,4,492
2654,4,492
2655,4,492
2656,0,492
2657,6,492
2658,4,492
2659,4,492
2660,1,492
2661,4,492
2662,3,492
2663,0,492
2664,4,493
2665,4,493
2666,4,493
2667,1,493
2668,6,494
2669,0,494
2670,4,494
2671,6,494
2672,0,494
2673,6,494
2674,5,494
2675,5,494
2676,4,494
2677,4,494
2678,4,495
2679,4,495
2680,4,495
2681,4,495
2682,4,495
2683,4,495
2684,4,495
2685,4,496
2686,4,496
2687,3,496
2688,3,496
2689,4,496
2690,2,496
2691,2,497
2692,3,497
2693,4,498
2694,4,498
2695,4,498
2696,4,499
2697,2,499
2698,4,499
2699,4,500
2700,4,500
2701,4,500
2702,0,501
2703,5,501
2704,4,501
2705,0,501
2706,3,501
2707,0,501
2708,4,501
2709,4,501
2710,0,501
2711,4,501
2712,3,501
2713,0,502
2714,5,502
2715,4,502
2716,0,502
2717,3,502
2718,3,502
2719,1,502
2720,1,503
2721,1,503
2722,1,503
2723,3,504
2724,4,504
2725,4,504
2726,4,504
2727,6,504
2728,5,504
2729,4,505
2730,4,505
2731,4,505
2732,6,506
2733,4,507
2734,4,507
2735,4,507
2736,2,507
2737,4,507
2738,4,507
2739,3,508
2740,3,508
2741,3,508
2742,3,508
2743,3,508
2744,4,508
2745,3,508
2746,3,508
2747,5,508
2748,1,508
2749,1,508
2750,6,508
2751,5,508
2752,6,508
2753,5,508
2754,4,508
2755,3,509
2756,5,509
2757,5,510
2758,4,510
2759,4,510
2760,4,510
2761,4,511
2762,4,511
2763,4,511
2764,4,511
2765,4,511
2766,4,512
2767,6,512
2768,3,512
2769,3,513
2770,3,513
2771,0,513
2772,3,513
2773,0,513
2774,4,514
2775,4,514
2776,3,514
2777,5,514
2778,5,514
2779,3,514
2780,3,514
2781,3,514
2782,4,515
2783,4,515
2784,3,515
2785,5,515
2786,5,515
2787,5,515
2788,3,515
2789,4,515
2790,3,515
2791,3,515
2792,3,515
2793,6,516
2794,3,516
2795,6,516
2796,3,516
2797,6,516
2798,6,517
2799,4,517
2800,4,518
2801,4,518
2802,0,519
2803,4,519
2804,4,519
2805,4,519
2806,4,519
2807,4,519
2808,0,520
2809,4,520
2810,4,520
2811,4,521
2812,4,521
2813,4,521
2814,4,521
2815,4,521
2816,4,521
2817,4,521
2818,4,521
2819,4,521
2820,4,521
2821,4,521
2822,4,521
2823,3,521
2824,1,521
2825,4,521
2826,4,522
2827,4,522
2828,4,522
2829,4,522
2830,3,522
2831,4,522
2832,1,522
2833,4,522
2834,3,523
2835,4,523
2836,3,524
2837,4,525
2838,3,525
2839,6,525
2840,6,525
2841,4,525
2842,3,525
2843,4,525
2844,3,525
2845,2,525
2846,3,525
2847,4,525
2848,2,526
2849,0,526
2850,0,526
2851,0,526
2852,0,526
2853,0,526
2854,4,526
2855,3,526
2856,0,526
2857,1,527
2858,4,527
2859,6,527
2860,4,527
2861,1,527
2862,3,527
2863,2,527
2864,3,527
2865,6,527
2866,5,527
2867,0,527
2868,0,527
2869,3,527
2870,1,527
2871,1,527
2872,5,528
2873,4,528
2874,0,528
2875,4,528
2876,4,528
2877,4,528
2878,0,528
2879,3,528
2880,4,528
2881,5,528
2882,0,528
2883,0,528
2884,0,528
2885,0,528
2886,3,529
2887,4,529
2888,4,529
2889,5,529
2890,0,529
2891,0,529
2892,0,529
2893,0,529
2894,4,530
2895,5,530
2896,0,530
2897,0,530
2898,0,530
2899,0,530
2900,4,530
2901,3,531
2902,2,531
2903,2,531
2904,4,531
2905,5,531
2906,2,531
2907,2,531
2908,4,532
2909,6,532
2910,4,532
2911,4,532
2912,4,532
2913,3,532
2914,2,533
2915,2,533
2916,0,533
2917,0,533
2918,4,534
2919,0,534
2920,5,534
2921,5,534
2922,5,534
2923,5,535
2924,5,535
2925,5,535
2926,5,535
2927,5,535
2928,5,536
2929,5,536
2930,5,536
2931,5,536
2932,4,536
2933,4,536
2934,5,537
2935,5,537
2936,5,537
2937,4,537
2938,2,537
2939,0,537
2940,6,538
2941,6,538
2942,4,538
2943,3,538
2944,0,538
2945,0,538
2946,4,538
2947,6,538
2948,5,538
2949,4,539
2950,4,539
2951,4,539
2952,5,539
2953,5,540
2954,0,540
2955,6,541
2956,6,541
2957,4,541
2958,6,541
2959,4,541
2960,4,541
2961,3,541
2962,1,541
2963,3,541
2964,4,542
2965,4,542
2966,4,542
2967,3,542
2968,4,542
2969,0,542
2970,2,542
2971,4,542
2972,4,542
2973,4,542
2974,4,542
2975,4,542
2976,4,542
2977,3,542
2978,4,542
2979,4,542
2980,0,543
2981,4,543
2982,0,543
2983,5,543
2984,4,544
2985,6,544
2986,4,545
2987,3,545
2988,3,545
2989,4,545
2990,6,546
2991,3,546
2992,3,546
2993,3,546
2994,3,546
2995,6,546
2996,6,547
2997,4,547
2998,4,547
2999,0,547
3000,4,547
3001,2,548
3002,6,548
3003,0,548
3004,3,548
3005,0,548
3006,0,549
3007,4,549
3008,4,549
3009,4,550
3010,0,550
3011,5,550
3012,5,550
3013,5,550
3014,4,550
3015,4,550
3016,6,550
3017,0,550
3018,6,550
3019,4,550
3020,3,550
3021,4,550
3022,4,551
3023,0,551
3024,5,551
3025,5,551
3026,5,551
3027,4,551
3028,4,551
3029,4,552
3030,0,552
3031,5,552
3032,5,552
3033,5,552
3034,4,552
3035,4,552
3036,4,552
3037,1,552
3038,1,553
3039,6,553
3040,6,554
3041,6,554
3042,1,554
3043,4,554
3044,3,554
3045,0,554
3046,0,554
3047,2,554
3048,3,554
3049,2,554
3050,6,554
3051,2,554
3052,0,555
3053,0,555
3054,2,555
3055,0,555
3056,0,556
3057,4,556
3058,0,556
3059,2,556
3060,4,556
3061,4,556
3062,6,556
3063,2,556
3064,0,556
3065,1,556
3066,6,556
3067,1,556
3068,2,556
3069,0,556
3070,4,557
3071,2,557
3072,3,558
3073,0,558
3074,4,558
3075,4,559
3076,4,559
3077,4,559
3078,0,559
3079,4,559
3080,4,559
3081,4,559
3082,4,560
3083,3,560
3084,3,560
3085,4,560
3086,5,560
3087,3,560
3088,3,561
3089,3,561
3090,4,561
3091,5,561
3092,3,561
3093,4,561
3094,3,561
3095,3,561
3096,6,562
3097,5,562
3098,0,562
3099,0,562
3100,4,562
3101,0,563
3102,2,563
3103,4,563
3104,6,563
3105,2,564
3106,0,564
3107,6,565
3108,4,565
3109,4,566
3110,4,566
3111,3,566
3112,4,566
3113,3,566
3114,4,566
3115,4,566
3116,2,566
3117,4,567
3118,0,567
3119,0,568
3120,4,568
3121,3,569
3122,3,569
3123,4,569
3124,4,569
3125,6,569
3126,4,569
3127,1,569
3128,4,569
3129,1,569
3130,4,569
3131,6,569
3132,3,570
3133,4,570
3134,3,570
3135,1,571
3136,4,571
3137,1,571
3138,4,571
3139,4,571
3140,4,571
3141,1,571
3142,4,572
3143,4,572
3144,4,573
3145,3,573
3146,4,573
3147,3,573
3148,0,573
3149,4,573
3150,6,573
3151,4,573
3152,4,573
3153,4,573
3154,4,573
3155,4,573
3156,4,573
3157,3,574
3158,4,574
3159,4,574
3160,4,574
3161,4,574
3162,4,574
3163,4,574
3164,4,575
3165,0,575
3166,4,576
3167,4,576
3168,4,577
3169,4,577
3170,4,578
3171,4,578
3172,4,579
3173,5,579
3174,0,579
3175,4,579
3176,0,579
3177,4,579
3178,4,579
3179,3,579
3180,4,579
3181,4,579
3182,4,579
3183,0,580
3184,4,580
3185,4,580
3186,4,580
3187,3,580
3188,4,580
3189,4,580
3190,4,580
3191,4,580
3192,4,581
3193,3,581
3194,3,582
3195,4,582
3196,6,582
3197,6,582
3198,4,582
3199,4,582
3200,0,582
3201,0,583
3202,3,583
3203,6,583
3204,6,583
3205,4,583
3206,4,583
3207,4,583
3208,4,583
3209,3,583
3210,3,584
3211,3,584
3212,4,584
3213,4,584
3214,6,584
3215,6,584
3216,4,584
3217,6,584
3218,3,584
3219,4,584
3220,4,584
3221,4,584
3222,4,584
3223,2,585
3224,4,585
3225,5,585
3226,5,585
3227,4,585
3228,5,586
3229,5,586
3230,6,587
3231,6,587
3232,2,587
3233,4,587
3234,2,587
3235,4,587
3236,4,587
3237,4,587
3238,3,587
3239,6,588
3240,6,588
3241,2,588
3242,4,588
3243,4,588
3244,3,588
3245,4,588
3246,4,589
3247,5,589
3248,4,589
3249,4,590
3250,3,590
3251,3,591
3252,4,591
3253,4,592
3254,6,592
3255,6,592
3256,5,592
3257,0,592
3258,0,592
3259,0,592
3260,0,592
3261,0,592
3262,0,592
3263,0,592
3264,0,592
3265,3,592
3266,4,592
3267,0,592
3268,0,592
3269,0,592
3270,0,592
3271,0,592
3272,0,592
3273,4,593
3274,4,593
3275,6,593
3276,4,593
3277,0,593
3278,4,593
3279,4,593
3280,4,594
3281,4,594
3282,4,595
3283,6,595
3284,0,595
3285,4,595
3286,4,595
3287,4,595
3288,4,595
3289,3,595
3290,4,595
3291,4,595
3292,6,595
3293,6,596
3294,6,596
3295,6,597
3296,6,597
3297,4,597
3298,4,598
3299,6,598
3300,4,598
3301,4,599
3302,3,599
3303,0,599
3304,4,599
3305,3,599
3306,4,599
3307,3,599
3308,4,599
3309,3,599
3310,4,599
3311,0,600
3312,0,600
3313,3,600
3314,4,600
3315,5,600
3316,0,600
3317,0,600
3318,4,601
3319,4,601
3320,4,601
3321,3,602
3322,4,602
3323,4,602
3324,0,602
3325,6,602
3326,1,602
3327,4,602
3328,4,602
3329,1,602
3330,0,602
3331,0,602
3332,4,602
3333,2,602
3334,4,602
3335,4,602
3336,2,603
3337,2,603
3338,2,603
3339,4,603
3340,2,603
3341,2,604
3342,4,604
3343,2,604
3344,4,604
3345,4,604
3346,0,604
3347,6,604
3348,4,604
3349,4,605
3350,4,605
3351,0,605
3352,6,605
3353,4,605
3354,3,605
3355,1,605
3356,4,605
3357,6,605
3358,2,605
3359,5,605
3360,4,606
3361,5,606
3362,2,606
3363,2,607
3364,0,607
3365,0,608
3366,4,608
3367,4,609
3368,6,609
3369,6,610
3370,4,610
3371,4,610
3372,4,610
3373,4,610
3374,0,611
3375,4,611
3376,4,612
3377,4,612
3378,0,612
3379,0,612
3380,4,613
3381,4,613
3382,4,613
3383,6,613
3384,4,613
3385,4,613
3386,0,613
3387,0,613
3388,4,614
3389,4,614
3390,6,614
3391,3,615
3392,4,615
3393,4,615
3394,3,615
3395,4,616
3396,4,617
3397,4,617
3398,3,618
3399,4,618
3400,4,618
3401,4,618
3402,4,618
3403,4,618
3404,3,618
3405,3,618
3406,4,619
3407,6,619
3408,4,619
3409,4,619
3410,3,619
3411,3,620
3412,3,620
3413,5,620
3414,3,620
3415,4,620
3416,3,620
3417,3,620
3418,4,620
3419,4,621
3420,3,621
3421,5,621
3422,4,621
3423,4,621
3424,4,621
3425,4,621
3426,4,621
3427,6,621
3428,4,621
3429,4,621
3430,4,621
3431,4,621
3432,4,622
3433,3,622
3434,4,622
3435,4,622
3436,4,622
3437,4,622
3438,3,623
3439,6,623
3440,3,623
3441,4,623
3442,4,623
3443,4,624
3444,4,624
3445,3,624
3446,5,624
3447,5,625
3448,4,625
3449,6,625
3450,5,625
3451,4,626
3452,3,626
3453,3,627
3454,3,627
3455,3,628
3456,3,628
3457,3,629
3458,4,629
3459,3,629
3460,3,630
3461,4,630
3462,4,630
3463,4,630
3464,4,631
3465,3,631
3466,3,632
3467,4,633
3468,6,633
3469,4,633
3470,4,634
3471,0,634
3472,0,634
3473,4,634
3474,5,634
3475,5,634
3476,4,634
3477,6,634
3478,6,634
3479,0,634
3480,6,634
3481,4,634
3482,5,634
3483,4,634
3484,4,634
3485,0,635
3486,6,635
3487,4,635
3488,5,635
3489,4,635
3490,0,635
3491,0,636
3492,5,636
3493,4,636
3494,5,636
3495,0,637
3496,6,637
3497,4,637
3498,5,637
3499,5,637
3500,4,637
3501,4,637
3502,5,637
3503,4,638
3504,4,638
3505,3,638
3506,3,639
3507,3,639
3508,3,639
3509,3,639
3510,3,639
3511,4,639
3512,4,639
3513,3,639
3514,4,639
3515,4,640
3516,4,640
3517,4,640
3518,4,641
3519,4,641
3520,3,641
3521,3,641
3522,0,641
3523,4,641
3524,3,641
3525,3,641
3526,3,642
3527,3,642
3528,4,642
3529,3,642
3530,3,643
3531,3,643
3532,3,644
3533,3,644
3534,3,644
3535,3,644
3536,4,645
3537,4,645
3538,5,645
3539,4,645
3540,2,645
3541,0,645
3542,0,646
3543,3,646
3544,4,646
3545,4,646
3546,4,647
3547,3,647
3548,4,647
3549,0,647
3550,4,647
3551,0,647
3552,0,647
3553,0,647
3554,0,647
3555,4,648
3556,3,648
3557,4,648
3558,0,648
3559,0,648
3560,0,648
3561,0,648
3562,3,649
3563,3,649
3564,0,649
3565,4,649
3566,3,650
3567,3,650
3568,6,650
3569,0,650
3570,0,650
3571,0,650
3572,0,650
3573,0,650
3574,0,650
3575,4,651
3576,4,652
3577,4,652
3578,4,652
3579,4,653
3580,3,653
3581,4,653
3582,4,653
3583,4,653
3584,4,653
3585,0,653
3586,6,653
3587,5,653
3588,4,653
3589,4,653
3590,4,653
3591,6,653
3592,3,653
3593,6,653
3594,4,653
3595,3,653
3596,4,653
3597,3,653
3598,3,653
3599,4,653
3600,1,653
3601,4,654
3602,4,654
3603,4,654
3604,5,654
3605,3,654
3606,6,654
3607,5,654
3608,4,654
3609,4,654
3610,4,654
3611,6,654
3612,5,654
3613,4,654
3614,4,654
3615,6,654
3616,3,654
3617,3,655
3618,3,655
3619,3,655
3620,4,655
3621,4,655
3622,6,655
3623,3,655
3624,6,655
3625,4,655
3626,1,655
3627,1,655
3628,1,656
3629,6,656
3630,4,657
3631,6,657
3632,6,658
3633,4,658
3634,4,658
3635,4,658
3636,4,658
3637,4,658
3638,4,659
3639,4,659
3640,4,659
3641,4,659
3642,4,659
3643,4,659
3644,5,660
3645,6,660
3646,4,660
3647,6,660
3648,3,660
3649,4,660
3650,6,661
3651,6,661
3652,6,661
3653,2,661
3654,3,661
3655,6,662
3656,4,662
3657,0,663
3658,4,663
3659,6,663
3660,4,663
3661,3,663
3662,4,663
3663,0,663
3664,4,663
3665,0,664
3666,0,664
3667,0,664
3668,4,664
3669,0,664
3670,0,665
3671,0,665
3672,0,665
3673,0,665
3674,4,665
3675,3,665
3676,0,666
3677,0,666
3678,0,666
3679,3,666
3680,5,667
3681,3,668
3682,0,668
3683,3,668
3684,6,668
3685,0,669
3686,4,669
3687,3,669
3688,6,669
3689,4,669
3690,4,669
3691,0,669
3692,4,669
3693,4,670
3694,0,670
3695,4,670
3696,4,671
3697,4,671
3698,3,671
3699,4,671
3700,0,672
3701,4,672
3702,4,672
3703,4,672
3704,5,672
3705,4,673
3706,4,673
3707,5,673
3708,4,673
3709,4,674
3710,4,674
3711,4,675
3712,4,675
3713,3,675
3714,3,676
3715,3,676
3716,6,677
3717,4,677
3718,4,677
3719,4,677
3720,4,677
3721,4,677
3722,6,677
3723,6,677
3724,6,677
3725,4,677
3726,4,678
3727,3,678
3728,6,678
3729,6,678
3730,6,678
3731,4,678
3732,4,679
3733,4,679
3734,4,679
3735,3,679
3736,4,679
3737,0,679
3738,4,679
3739,4,679
3740,4,679
3741,4,680
3742,4,680
3743,6,680
3744,4,680
3745,4,680
3746,3,681
3747,4,681
3748,5,681
3749,4,681
3750,4,682
3751,4,682
3752,4,682
3753,4,682
3754,4,682
3755,4,682
3756,4,682
3757,4,682
3758,4,682
3759,4,682
3760,4,683
3761,3,683
3762,4,683
3763,4,683
3764,6,684
3765,3,684
3766,4,684
3767,6,684
3768,6,684
3769,3,684
3770,3,684
3771,3,684
3772,3,684
3773,6,684
3774,3,684
3775,3,685
3776,4,685
3777,0,685
3778,2,685
3779,5,685
3780,5,685
3781,4,685
3782,4,686
3783,4,686
3784,0,686
3785,2,686
3786,5,686
3787,1,686
3788,5,686
3789,3,686
3790,3,686
3791,3,686
3792,3,686
3793,3,687
3794,3,687
3795,3,687
3796,3,687
3797,4,687
3798,6,687
3799,4,688
3800,6,688
3801,4,688
3802,6,688
3803,3,688
3804,3,688
3805,5,688
3806,6,688
3807,6,688
3808,4,688
3809,4,688
3810,4,688
3811,4,688
3812,6,688
3813,5,688
3814,6,688
3815,4,688
3816,0,688
3817,4,688
3818,4,689
3819,3,689
3820,3,689
3821,4,689
3822,4,689
3823,3,689
3824,4,689
3825,3,690
3826,4,690
3827,3,690
3828,4,690
3829,4,690
3830,4,690
3831,3,690
3832,4,691
3833,4,691
3834,3,692
3835,4,692
3836,4,692
3837,4,692
3838,4,692
3839,4,692
3840,4,692
3841,4,692
3842,4,692
3843,4,692
3844,4,693
3845,4,693
3846,0,693
3847,3,693
3848,4,694
3849,4,694
3850,3,694
3851,0,694
3852,3,694
3853,4,694
3854,3,694
3855,4,694
3856,4,694
3857,4,695
3858,4,695
3859,4,695
3860,4,695
3861,3,695
3862,3,695
3863,4,696
3864,4,696
3865,0,696
3866,4,696
3867,4,696
3868,0,696
3869,4,696
3870,3,696
3871,3,697
3872,4,697
3873,4,697
3874,4,697
3875,6,697
3876,3,697
3877,3,697
3878,2,697
3879,6,697
3880,3,697
3881,3,697
3882,4,697
3883,6,697
3884,1,697
3885,4,698
3886,4,698
3887,3,698
3888,4,698
3889,3,698
3890,3,699
3891,6,699
3892,6,699
3893,4,699
3894,4,699
3895,6,699
3896,4,699
3897,5,700
3898,4,700
3899,6,700
3900,4,700
3901,4,700
3902,6,700
3903,4,701
3904,5,701
3905,4,701
3906,5,701
3907,5,701
3908,6,702
3909,5,702
3910,5,702
3911,5,702
3912,4,702
3913,5,703
3914,6,703
3915,5,703
3916,5,703
3917,3,704
3918,3,704
3919,3,705
3920,3,705
3921,4,705
3922,3,706
3923,3,706
3924,4,706
3925,3,706
3926,4,706
3927,5,706
3928,3,707
3929,3,707
3930,3,707
3931,3,707
3932,5,707
3933,4,707
3934,4,707
3935,3,708
3936,4,708
3937,3,708
3938,4,708
3939,4,709
3940,3,709
3941,6,709
3942,4,710
3943,3,710
3944,3,710
3945,3,710
3946,4,710
3947,4,710
3948,4,710
3949,4,710
3950,0,711
3951,6,711
3952,0,711
3953,6,711
3954,6,712
3955,2,712
3956,3,712
3957,0,712
3958,3,712
3959,0,712
3960,6,712
3961,3,712
3962,2,713
3963,0,713
3964,2,713
3965,3,713
3966,0,713
3967,0,713
3968,0,713
3969,0,713
3970,4,714
3971,4,714
3972,4,715
3973,4,715
3974,4,715
3975,4,716
3976,4,716
3977,4,717
3978,4,717
3979,4,718
3980,4,718
3981,4,719
3982,4,719
3983,4,720
3984,6,720
3985,6,721
3986,3,721
3987,3,722
3988,4,722
3989,4,723
3990,4,723
3991,4,723
3992,4,724
3993,4,724
3994,4,725
3995,0,725
3996,4,725
3997,4,726
3998,4,726
3999,4,726
4000,5,727
4001,4,727
4002,4,728
4003,4,728
4004,4,729
4005,3,729
4006,4,729
4007,5,730
4008,6,730
4009,4,730
4010,4,730
4011,4,730
4012,0,730
4013,4,730
4014,4,730
4015,2,730
4016,0,730
4017,4,731
4018,6,731
4019,4,731
4020,4,731
4021,0,731
4022,4,731
4023,4,731
4024,2,731
4025,0,731
4026,6,732
4027,4,732
4028,3,732
4029,4,732
4030,5,732
4031,6,732
4032,4,732
4033,3,732
4034,4,733
4035,4,733
4036,5,733
4037,0,733
4038,6,733
4039,3,733
4040,4,733
4041,4,734
4042,5,734
4043,5,735
4044,3,735
4045,4,736
4046,4,736
4047,4,736
4048,0,736
4049,4,736
4050,4,736
4051,2,736
4052,0,736
4053,4,737
4054,4,737
4055,0,737
4056,4,737
4057,4,737
4058,2,737
4059,0,737
4060,4,737
4061,6,738
4062,4,738
4063,4,739
4064,6,739
4065,4,740
4066,4,740
4067,4,740
4068,3,740
4069,6,740
4070,4,741
4071,4,741
4072,5,741
4073,4,741
4074,2,741
4075,4,741
4076,0,741
4077,3,741
4078,5,741
4079,4,741
4080,4,742
4081,4,742
4082,4,742
4083,4,742
4084,4,742
4085,6,742
4086,4,742
4087,4,742
4088,4,743
4089,2,743
4090,6,743
4091,0,743
4092,5,743
4093,4,743
4094,4,743
4095,4,743
4096,5,743
4097,6,744
4098,4,744
4099,6,744
4100,5,744
4101,4,744
4102,6,745
4103,4,745
4104,5,745
4105,3,745
4106,3,745
4107,5,745
4108,5,746
4109,5,746
4110,5,747
4111,4,747
4112,4,747
4113,4,747
4114,4,748
4115,4,748
4116,4,749
4117,4,749
4118,4,749
4119,6,749
4120,4,749
4121,4,750
4122,4,750
4123,3,750
4124,6,750
4125,4,750
4126,1,750
4127,3,750
4128,3,750
4129,3,751
4130,4,751
4131,4,751
4132,5,752
4133,4,752
4134,4,752
